tenure_months,monthly_charge,support_tickets,contract,autopay,reference_id,churned
62,47.1972,0,2,1,0.8905,0
70,116.4241,2,2,0,1.1661,0
30,61.5833,0,2,1,2.5467,0
0,67.6483,3,1,1,-0.0235,1
63,87.7032,0,2,0,0.3502,0
10,73.046,1,2,0,0.8462,0
10,65.5974,1,1,1,-2.8089,1
9,72.5305,0,1,1,0.5077,1
16,78.1183,2,2,1,-0.386,1
5,84.8453,1,2,0,-0.483,0
55,84.0909,0,0,1,1.8884,0
11,64.3721,1,1,0,1.0519,1
59,78.2569,2,2,0,-0.9066,0
10,93.6188,0,0,1,2.7688,1
2,70.5936,1,2,0,-0.1694,1
1,129.6206,1,1,0,0.3702,1
9,21.803,0,0,1,0.5827,1
23,51.6439,2,0,1,3.5666,1
13,37.0435,2,1,1,0.2139,1
13,41.2611,2,1,1,-0.5367,1
15,71.5071,2,0,0,1.3257,1
38,76.3854,1,1,1,-1.1884,0
67,86.4022,1,1,1,0.57,0
20,85.0669,1,2,0,-0.6329,1
70,66.0056,2,1,1,0.1382,0
38,39.0016,0,1,1,-0.1409,0
2,48.5814,1,2,1,0.2745,1
1,30.6238,1,2,1,0.2831,0
43,58.3257,0,1,1,-0.5472,0
60,42.8113,1,0,1,-0.8462,0
24,68.5443,1,0,0,-0.3381,1
13,68.7811,1,2,0,0.7616,1
8,103.0033,1,1,1,1.1214,0
68,112.0658,0,0,1,-0.7147,0
56,70.239,0,0,1,1.3279,0
57,104.3073,0,2,0,0.8198,0
12,82.135,2,0,0,2.39,1
66,36.8541,2,0,0,-0.6091,0
11,92.3056,2,0,0,0.7944,1
13,57.4707,1,0,1,-0.0788,1
33,47.0846,0,0,1,-0.3949,0
33,28.7835,1,0,1,0.512,1
21,95.5326,0,1,0,0.6951,1
59,56.894,1,0,1,-0.5135,0
28,57.0029,1,0,1,1.7225,1
4,57.4191,3,0,0,0.1307,1
53,65.0623,1,1,1,0.1171,0
53,64.9426,1,2,0,2.103,0
36,97.9948,0,2,1,0.3222,0
68,91.8474,1,2,1,-0.0014,0
58,51.5732,0,2,1,0.6962,0
1,124.5452,1,2,0,-1.0509,1
63,16.5331,2,0,0,-0.8206,1
4,96.0803,2,2,1,0.4455,0
16,65.1103,0,2,1,0.1953,0
61,54.8575,2,1,1,-0.0721,0
18,92.861,0,0,0,1.1378,1
46,63.2987,3,1,1,-0.7159,1
45,83.8694,1,1,1,0.6934,0
26,32.7317,1,0,0,0.2694,1
67,41.2924,0,2,1,0.7805,0
29,110.1567,2,0,1,0.8881,1
18,70.5782,0,1,1,1.9044,1
14,81.5153,1,1,1,-0.2452,1
63,66.4743,1,2,0,-0.6586,0
6,44.5312,0,0,0,1.178,1
16,97.2615,2,1,1,1.2105,1
21,115.7704,0,0,1,0.2436,1
49,81.2185,0,0,0,1.2773,1
59,75.0943,0,2,0,-1.4241,0
31,86.6126,2,0,1,1.2975,1
9,24.403,2,2,0,-0.9924,1
36,52.2397,2,0,1,-0.0558,1
13,87.1252,2,2,1,0.3038,0
34,76.8269,3,1,0,-0.4553,1
57,71.1764,2,1,1,0.6126,0
43,36.3515,1,0,1,-0.1388,0
69,39.4757,0,2,0,-1.1439,0
63,80.9578,0,2,1,0.9171,0
7,15,0,0,1,-0.4061,1
16,37.1378,1,1,1,-0.6486,1
10,81.3914,0,1,1,1.1434,1
47,86.8786,3,1,1,-0.9423,1
10,29.4347,0,2,1,-0.1908,1
31,40.4517,0,2,0,-0.2223,0
57,98.7079,1,2,1,-0.0932,0
42,67.8608,0,1,0,0.6217,0
12,51.8446,4,2,0,0.5774,1
11,130.3723,3,1,0,0.2802,1
32,120.8256,1,2,1,1.6758,0
0,47.004,0,0,0,-1.2505,1
15,62.4205,1,2,0,0.3066,1
26,60.6994,1,0,0,0.5555,1
64,59.7204,3,0,0,-1.5669,1
45,97.1549,2,1,0,-0.2289,1
20,61.2861,3,1,0,-0.3189,0
5,29.1622,3,0,0,0.8526,1
55,112.3399,1,0,0,-0.342,1
25,87.6186,1,0,1,-2.2997,1
21,66.269,0,2,0,-0.0073,1
64,15,1,1,1,-0.2316,0
54,84.3676,1,2,0,-0.3496,0
16,38.9889,1,2,0,0.1947,0
59,68.3539,1,2,0,-0.9131,0
57,77.2451,1,2,1,0.4166,1
18,44.7725,2,1,1,-1.3932,1
35,82.2919,1,0,1,-1.3743,1
4,101.1083,2,1,0,0.9624,1
10,49.7294,0,1,0,-0.0161,1
18,91.0841,2,2,0,0.7268,1
30,101.5196,1,1,0,-1.7664,0
39,37.999,0,0,0,-0.7013,1
5,15,1,1,1,1.3771,1
69,80.298,0,1,0,1.0995,0
12,112.9205,4,0,0,0.8274,1
32,65.4945,1,0,1,-0.243,1
5,64.1659,5,2,1,0.5574,1
46,81.1901,1,0,0,-0.4423,1
37,81.3517,0,2,0,-0.8358,0
2,71.225,0,0,0,-0.7441,1
50,78.085,0,2,0,1.3575,0
8,52.0601,1,1,0,-0.0231,1
60,56.7855,0,1,0,0.6938,0
51,51.5276,0,0,0,-0.5576,0
58,18.2559,1,1,1,-0.9716,0
43,44.3653,2,2,1,-0.8717,0
8,52.6949,0,1,1,0.7577,0
21,61.9279,1,0,1,1.31,1
61,62.665,0,1,1,0.5577,0
17,91.8541,0,0,0,2.4017,1
18,109.973,1,1,0,-0.592,1
69,64.5109,0,1,1,-1.2394,0
71,73.1685,1,1,1,0.5776,0
22,41.2338,1,2,0,0.4379,1
52,47.0063,2,1,0,1.1671,0
59,63.6717,0,2,0,-1.3564,0
56,96.4079,0,1,0,-0.1727,0
68,59.2206,2,0,0,0.2871,0
48,112.9851,3,1,0,0.483,1
52,61.6957,2,2,0,-0.561,0
11,55.577,2,0,1,0.7632,0
58,38.1493,0,1,0,1.0857,0
18,68.6953,0,1,0,0.2862,1
3,88.4977,0,2,1,-1.2657,1
3,80.39,3,2,1,2.0329,1
19,69.9471,0,2,0,0.2464,0
17,18.0055,1,0,1,-0.4223,1
69,64.1793,2,1,1,-0.8303,0
30,93.542,1,2,1,-0.3138,0
27,52.3626,1,2,0,1.9693,1
13,108.4764,1,1,0,0.4751,0
2,78.882,1,0,1,-0.0494,1
59,69.1496,2,0,0,-1.0063,1
28,87.1602,0,1,0,-0.9327,0
5,64.4715,1,0,1,0.1521,1
10,102.5008,0,2,1,0.5016,0
40,93.9053,0,1,0,0.4936,0
33,29.4124,1,0,0,-0.9595,0
38,31.6938,3,1,0,1.9549,0
58,93.5333,0,0,1,0.2294,0
21,74.03,0,2,1,1.4141,0
32,56.1243,0,2,1,-0.3063,0
60,110.9697,1,1,1,0.7992,0
17,89.6135,0,0,0,-0.4062,1
9,51.5847,2,2,1,1.5937,1
45,37.4144,0,2,1,-0.5589,0
58,82.2624,2,1,1,-0.9563,0
62,20.5557,1,1,0,-1.0035,0
36,78.469,3,1,0,0.5346,1
13,77.935,2,2,0,2.166,0
60,75.8671,0,2,0,0.1275,0
69,33.6397,0,2,0,1.1078,0
59,69.942,1,2,1,-0.0287,0
38,83.4821,0,1,0,0.042,0
11,95.1352,3,2,1,-1.9827,1
20,78.3108,1,2,0,-0.447,0
0,80.4476,0,1,1,1.069,1
40,51.1932,3,2,1,1.0849,0
2,66.0655,2,0,0,-0.2604,1
5,85.4807,1,1,0,0.0906,0
35,84.1857,2,0,0,0.0519,1
56,67.2051,1,1,0,0.1408,0
54,15,1,2,0,-0.9625,0
49,30.5878,1,0,1,-0.278,0
4,61.8526,0,2,0,0.6066,1
24,94.1839,3,1,0,1.6372,0
37,69.6431,0,2,0,-0.2036,0
34,28.3453,2,0,0,0.6435,0
19,50.0139,0,0,0,0.2956,1
62,60.0568,1,2,1,1.3809,0
28,92.3082,0,2,0,0.5835,0
46,108.4323,0,1,0,-0.4331,0
62,81.3118,0,1,1,0.1955,0
36,67.7346,0,2,1,0.6619,0
7,117.4463,3,0,0,-0.4143,1
13,107.0158,0,1,0,-0.9503,0
69,46.2862,2,2,0,-1.049,0
52,42.785,2,0,0,-0.2632,0
61,62.2008,3,0,1,-1.6576,0
58,97.6466,0,0,1,-0.0723,0
53,57.2792,1,0,1,0.3118,1
41,71.6332,1,0,0,-0.4122,1
59,56.5299,0,2,1,0.1119,0
19,71.5558,3,0,1,0.99,1
10,51.5767,2,1,1,-1.5712,1
15,43.6337,2,1,0,1.002,1
68,34.4619,3,1,0,0.3033,0
68,88.0519,3,1,1,1.2405,0
6,107.7981,1,2,1,-2.5269,1
3,57.4662,1,2,0,0.7909,0
14,74.3451,0,0,0,0.0109,1
27,88.602,0,1,1,-0.3047,0
8,46.169,1,0,1,1.9974,1
49,106.3338,0,0,1,-0.2536,0
69,37.5184,1,1,0,-1.382,0
4,19.2371,0,0,0,-0.908,1
30,91.2555,0,1,0,-0.4598,0
68,82.9206,3,1,1,2.3181,0
49,26.7725,1,2,0,-1.1409,0
39,104.2052,2,1,0,-0.1005,1
24,72.6338,2,0,1,1.4527,1
60,60.2957,2,2,1,-0.4404,0
56,86.0218,3,2,1,-0.5909,0
68,15,2,0,1,-0.6581,1
63,66.7237,2,2,1,-1.5633,0
39,46.2304,2,0,1,-0.854,0
64,39.8188,1,0,0,0.5216,0
32,49.0362,1,0,1,1.59,0
71,54.3148,1,2,1,1.1488,0
0,65.8536,2,0,1,0.5522,1
40,107.5511,0,1,1,0.9265,1
1,51.0344,1,1,1,0.1942,1
10,109.8936,1,2,1,-1.7115,1
5,61.706,1,1,0,-1.6773,1
24,23.3631,1,1,0,1.2213,1
39,58.9173,0,0,0,-1.2541,0
43,84.6701,2,1,0,-0.251,1
8,104.3703,1,0,1,-0.9864,1
47,56.6955,0,0,0,-1.0396,0
36,52.1972,2,2,0,-0.265,1
9,64.8455,1,2,1,0.9762,0
43,89.5147,1,2,1,-0.941,1
16,74.4913,2,1,1,0.3713,0
14,93.2656,2,0,1,-1.9359,1
57,30.272,2,2,1,2.1539,0
9,90.8693,1,1,1,-0.522,1
56,81.6695,1,1,1,-2.0269,1
70,31.7043,2,2,1,0.079,0
39,54.2667,0,0,0,0.4793,1
33,63.8379,0,0,0,-1.6278,1
66,90.0952,1,2,0,0.9084,0
32,53.0298,2,0,0,-1.0236,1
69,85.8768,0,2,1,-0.2306,0
4,51.6091,0,0,1,0.9159,1
48,90.3645,1,1,0,-0.4933,1
12,53.9882,1,1,1,0.0555,0
66,84.9217,2,0,1,-0.0822,0
38,22.2565,4,1,0,-0.6019,0
37,95.7219,5,2,0,0.8148,0
63,42.2209,1,2,1,1.3422,0
10,57.0692,2,1,0,-0.2954,1
5,48.5204,0,1,0,1.577,1
24,65.2208,1,0,1,-0.6801,1
31,81.5591,0,2,1,-0.3718,0
22,41.088,1,2,1,0.041,0
53,66.0823,1,0,0,-2.1693,0
58,90.8528,1,2,1,-0.5363,0
14,61.9263,0,1,0,-0.4406,1
36,95.3148,4,1,0,-1.6817,0
44,98.4056,0,2,1,-0.4512,0
49,63.4491,0,0,1,-0.9501,0
63,67.8422,2,1,0,-1.3319,0
50,24.0217,3,1,0,-0.8256,0
36,46.0746,2,1,1,-2.0972,0
33,81.4264,1,0,0,-0.5159,1
38,39.933,1,1,0,0.4717,0
7,61.7312,3,1,0,0.8535,1
28,54.6708,2,0,0,0.6261,1
20,15,0,0,0,-1.1131,1
36,47.7854,0,2,1,-2.1565,0
39,79.1974,2,1,1,-1.6988,0
59,78.7907,4,0,1,-0.4158,0
7,59.3203,0,0,1,-1.2586,1
32,39.8626,0,2,1,0.5308,1
8,47.2648,0,1,1,-0.2323,1
7,107.0662,2,1,1,0.1837,1
10,87.5647,4,2,1,-1.7135,1
52,71.5128,1,1,0,-1.0518,1
36,94.8995,3,0,1,0.3339,1
68,45.2819,0,2,1,-1.091,0
7,57.0658,1,0,0,1.9989,1
39,67.1275,1,0,0,-0.0592,1
0,87.046,4,1,1,1.1823,1
56,92.0229,1,1,1,-0.8109,1
40,43.1113,2,1,1,0.8499,1
41,80.3496,1,1,0,0.0401,1
15,77.8321,2,1,1,-2.3068,1
63,93.9499,1,2,1,0.2693,1
10,92.7264,0,1,1,1.1956,1
70,35.8388,0,0,1,-0.7619,0
50,69.6348,0,1,0,1.7253,0
34,67.2113,1,2,1,-1.5586,0
31,83.2221,3,2,0,1.2788,1
32,50.8168,0,2,1,1.0945,0
50,101.7651,1,0,1,-0.3226,0
61,64.5,1,2,1,0.8557,0
22,119.2639,0,1,0,0.2105,0
9,82.2622,0,2,1,0.1196,1
71,77.2556,0,1,1,0.3097,0
44,50.4304,3,1,1,0.0505,0
62,81.9048,2,0,0,-2.0373,0
18,57.7085,1,1,0,-0.335,1
2,38.1716,2,0,0,0.6262,1
33,105.5094,1,0,0,-1.0024,1
49,86.0845,1,0,0,1.2753,1
55,53.7819,1,2,0,0.1286,0
18,46.5908,2,2,1,1.0768,0
3,78.3337,2,2,0,-1.2418,1
22,63.4522,0,2,1,-0.3417,1
18,93.3837,1,2,1,2.5216,0
64,18.2976,1,1,1,0.4758,0
58,37.1087,1,0,1,-0.0584,0
41,75.2524,1,1,1,-0.8345,0
36,45.7028,0,1,1,-0.0216,0
0,41.4274,0,1,1,-0.2039,1
67,83.7064,0,2,0,-2.3767,1
9,85.4752,0,2,0,-0.4923,0
2,35.1213,0,1,1,-0.8572,1
63,87.102,1,0,0,-0.1691,0
64,82.1215,1,1,0,-0.729,0
60,102.4513,1,0,0,-2.9044,1
13,61.7971,0,1,0,-0.6549,1
45,65.9253,2,2,1,0.1221,0
26,50.9316,1,2,0,-1.4103,0
23,103.8179,0,2,0,-1.4696,0
5,51.242,0,2,0,1.9905,1
42,52.389,0,2,1,0.0432,0
39,102.3117,2,1,1,-1.0037,1
24,52.4556,1,0,1,0.9842,1
45,88.1068,0,2,1,-1.8369,0
12,75.4002,3,0,0,0.3376,1
15,106.3788,1,1,0,-0.2321,1
63,63.1033,3,2,1,1.0106,0
51,24.2192,1,0,0,2.7042,0
45,41.8661,1,2,1,-0.7995,0
64,60.6357,1,1,1,0.5672,0
25,62.7555,1,0,0,-0.9968,1
21,25.0861,1,2,1,0.3695,0
51,60.2851,0,0,1,0.1849,0
61,86.2192,2,2,0,-0.1829,0
59,61.9404,0,1,0,0.9749,0
2,93.1782,2,2,0,-0.4476,1
12,58.2765,0,1,0,0.6167,1
53,46.588,1,2,1,0.1761,1
55,91.8679,1,0,1,0.447,1
37,64.3547,2,0,1,0.1632,1
67,52.2285,1,1,1,-0.4493,0
64,20.9245,0,2,0,1.434,0
25,58.1879,1,0,1,-0.3981,1
45,73.1096,1,0,0,0.2205,1
3,69.3842,0,2,0,2.2805,1
48,63.3885,1,2,1,0.9837,0
38,49.476,2,1,0,1.7651,1
7,102.065,4,1,0,-1.2218,1
35,80.6679,0,0,0,-0.6993,1
39,66.8675,1,1,1,1.1922,1
7,38.1146,1,2,1,-0.4599,1
33,61.9316,1,2,0,-0.5493,0
10,65.8441,1,0,1,0.0658,1
59,62.3641,3,0,0,1.5989,1
69,54.0148,2,2,1,-0.2511,0
71,96.3182,1,0,1,-0.3975,1
27,41.7176,0,1,1,-2.2479,0
5,37.7059,0,1,1,-0.8991,1
24,22.3799,1,0,0,-1.3102,1
23,50.6312,1,2,1,0.7499,0
25,74.2996,3,1,1,0.8861,1
32,68.9474,0,1,1,1.0546,0
6,68.0213,3,1,0,-0.7043,0
68,45.4315,1,1,1,-0.9618,0
71,60.8229,1,2,0,0.1174,0
61,65.7703,2,0,0,1.4912,0
46,69.8878,0,1,1,0.6838,0
31,92.8286,0,1,0,0.0917,0
57,41.2643,2,1,1,-1.9237,0
14,89.39,2,0,0,-0.9522,1
69,27.5247,0,1,0,0.2129,0
42,46.9856,1,2,0,-1.4856,0
17,89.4506,2,0,0,1.6448,0
20,39.6181,2,1,1,1.2213,0
59,65.4877,1,2,0,0.3912,0
18,73.3469,1,1,0,1.9895,1
66,90.7838,1,0,1,1.2264,1
10,46.114,1,2,1,-0.9914,0
21,95.6579,0,2,0,1.2231,0
25,96.9343,1,0,0,0.524,1
66,78.3277,1,0,1,0.0406,1
2,63.6895,1,0,1,-0.7673,1
9,32.7847,0,0,0,-0.22,1
24,41.2451,1,0,1,1.0931,1
23,42.7802,2,2,1,-1.0553,0
12,69.5771,1,1,0,-0.7209,1
69,120.0249,2,1,0,0.6537,0
33,30.9194,0,2,1,0.3557,0
26,48.8468,1,2,1,-0.7422,0
47,26.2339,1,1,0,1.0354,1
65,81.6146,1,2,1,-0.9525,0
25,88.4775,1,1,0,0.3025,1
22,94.6578,1,1,1,1.0488,1
60,68.9232,2,0,0,-0.8143,0
56,88.6242,1,1,0,-1.1104,1
18,64.394,3,2,1,0.535,1
19,116.5436,0,2,0,0.2823,0
13,132.4565,1,1,1,1.1769,1
2,53.1623,1,2,0,0.4874,1
24,59.3074,0,0,1,0.0438,0
11,76.234,1,1,1,0.3565,1
53,79.8919,1,1,1,0.3421,0
51,21.6535,0,1,1,0.2717,0
3,72.1633,2,1,1,0.0235,1
68,64.571,3,2,1,1.3853,0
61,54.9246,2,2,0,1.038,0
61,61.8372,1,0,0,0.7604,0
70,56.8387,1,0,0,-1.1307,1
71,44.6404,1,0,0,-0.1972,0
28,79.6717,2,0,1,2.2574,1
3,64.7016,2,2,1,0.827,1
14,64.2264,2,1,0,-0.327,1
38,88.961,2,0,1,-0.3506,0
14,54.4489,0,0,0,0.9795,0
14,81.5346,1,0,0,0.3652,1
15,15,1,1,1,0.5582,0
9,25.9061,1,0,0,-0.8692,1
46,51.2838,1,0,1,1.0448,1
42,90.1737,3,2,0,-0.5199,1
67,95.7432,0,0,0,0.499,0
69,38.9942,3,0,1,-0.4653,1
35,38.956,2,1,1,-0.5837,0
68,68.1695,1,0,0,0.5094,0
18,79.0883,1,2,1,-2.6344,0
7,79.4451,1,0,1,1.6019,1
47,87.4798,2,1,1,2.1697,1
34,50.7053,1,1,1,0.0412,1
25,40.2272,2,0,1,1.0494,1
54,98.1016,1,0,1,0.7227,1
14,37.338,2,0,1,1.3823,1
31,70.9762,0,2,1,-1.0526,0
7,51.928,0,1,0,-0.4027,1
44,55.1701,1,0,1,0.464,1
7,55.8143,2,0,0,-0.6985,1
17,17.8973,1,0,0,-0.5664,1
2,69.4975,1,0,1,-0.5171,1
19,77.2269,0,0,1,-0.8633,1
37,29.2935,0,0,0,-0.4489,1
48,113.3347,3,2,1,-2.2797,0
67,86.9558,0,2,0,-1.4397,0
39,86.1528,2,0,1,-0.3723,1
15,29.0568,0,1,0,-0.8369,1
48,31.8967,1,0,1,2.8471,0
57,82.7514,1,1,1,1.2277,0
43,51.2521,2,0,0,-0.8734,0
3,75.2942,0,0,1,0.8605,1
19,60.0212,0,0,0,0.8579,1
17,85.1942,4,0,1,-0.2443,1
34,74.2314,3,1,0,-0.2669,0
16,44.4727,0,0,0,0.2444,1
19,59.9572,1,1,0,-0.895,0
17,62.185,1,1,1,-0.0288,1
57,50.8909,2,2,0,-0.428,0
28,80.3579,1,0,0,0.9687,1
25,63.2799,1,0,1,1.3025,0
27,34.888,2,0,0,-0.0664,1
27,34.7823,1,0,0,0.9025,1
71,124.1827,1,2,1,-0.1191,0
1,47.0108,0,2,1,1.0137,0
17,75.1612,0,0,1,0.5169,1
67,58.5067,1,2,1,-0.2775,0
41,68.9031,3,2,1,-0.5971,0
58,40.2837,3,1,0,-1.7148,0
41,67.052,1,1,1,0.4071,1
67,93.2984,1,0,1,-0.162,1
27,72.9611,1,0,1,-0.7335,0
48,71.3405,0,0,0,-0.0023,0
54,81.2576,0,1,1,1.025,1
67,65.6103,0,1,1,0.4226,0
22,90.4821,0,2,0,-0.294,0
36,66.3019,1,0,1,-0.7621,1
21,63.4295,4,2,1,-1.2697,1
57,61.1337,2,0,1,-1.5118,0
51,75.2553,1,1,1,-0.8404,0
22,100.1633,1,1,1,1.4086,1
4,40.3966,0,2,0,-1.6647,1
2,63.6725,0,2,0,0.2254,1
29,77.2883,0,1,1,-0.4975,1
11,44.0925,0,0,1,-1.2131,0
41,95.5307,1,2,1,1.6301,0
55,15,0,1,0,-0.8008,0
19,52.9796,2,1,1,1.5552,1
61,46.7226,0,0,0,-1.7007,0
69,99.2498,1,2,1,0.7707,1
1,70.56,0,2,1,-0.0198,1
10,62.954,1,0,1,-0.2942,1
30,53.1192,1,0,1,-0.58,1
34,54.7974,0,1,0,0.5325,1
47,77.8592,0,1,0,-0.6571,0
33,88.7963,2,1,0,0.5948,0
16,42.4412,2,2,0,0.6145,0
34,55.7861,2,0,1,-1.9516,1
62,39.8605,1,2,0,-1.0551,0
27,54.3663,0,2,0,-0.2206,0
25,82.429,2,2,1,1.3702,0
10,86.126,1,1,0,1.3006,0
59,47.9932,2,2,1,-0.6227,0
14,65.3202,1,0,1,-0.4107,1
28,46.2063,1,0,1,0.8731,0
63,83.1713,0,0,0,0.6983,0
24,53.9897,0,1,0,-0.1906,0
5,42.0223,0,0,0,-1.2399,1
19,63.7396,1,2,0,0.2071,0
11,62.9458,2,0,1,-0.8523,1
19,67.3393,2,0,1,1.6201,1
31,58.4359,0,2,1,0.2587,0
19,74.934,0,1,0,1.4645,1
71,63.8533,1,1,1,0.1799,0
11,63.7128,0,1,1,-0.5753,1
66,47.4514,1,2,0,1.5422,0
69,80.0852,0,1,0,-1.1146,0
13,94.0092,0,1,1,-0.8594,1
31,24.5435,3,0,0,1.9696,0
28,28.7622,2,0,0,0.6833,1
2,68.703,1,1,1,-0.2642,1
69,85.6969,2,1,1,-0.3417,0
36,100.2142,0,0,0,-0.3282,1
25,50.4535,0,1,1,-1.7664,1
3,49.3948,4,2,0,1.6377,1
27,49.1849,2,1,1,0.6706,0
51,90.2258,0,1,0,0.5129,0
25,69.786,2,0,0,0.838,1
13,15,0,2,0,0.1884,0
39,68.1268,0,2,0,0.0344,0
48,90.0587,0,2,0,-0.2057,1
33,76.0603,1,1,0,-0.3276,0
58,48.2904,0,2,0,1.1089,0
66,89.1466,2,1,0,-0.8857,0
28,84.7695,0,1,1,-0.4188,1
35,80.677,0,1,0,1.2213,1
39,24.3156,2,0,0,1.2341,1
24,55.3057,3,0,0,1.433,0
44,96.16,1,2,1,-0.4049,0
41,49.573,1,2,0,-1.0315,0
24,76.148,0,0,0,-0.1209,1
27,92.0663,2,1,1,0.1896,0
4,100.434,2,1,0,-0.3299,1
60,48.7251,0,1,1,1.6667,0
0,103.744,1,1,1,-1.1455,1
66,35.9223,1,0,0,-2.059,0
8,67.1475,1,1,0,0.9497,1
56,63.6477,1,2,0,0.3028,0
31,112.3254,1,2,0,0.4248,0
40,71.9486,1,0,0,0.4334,1
34,111.3543,0,1,1,-1.2685,0
13,76.8351,0,0,0,0.5274,1
26,88.1124,1,2,1,0.7697,1
11,75.8095,1,0,0,-0.6084,1
55,74.585,3,1,1,-1.0164,0
31,85.0476,5,2,1,0.6976,1
54,57.6052,0,2,0,-2.4593,0
21,62.9077,2,2,1,-2.2307,0
51,45.7464,0,2,0,1.0622,0
48,65.5279,0,2,0,-0.7547,0
30,63.1005,2,2,1,-0.1495,0
1,37.1682,1,1,1,1.3923,1
59,78.8382,0,1,1,-0.706,1
7,110.9783,2,2,1,-0.7899,0
59,58.2855,2,0,1,-0.1039,0
13,56.3018,0,0,0,-1.1745,1
62,30.6208,0,0,1,1.1177,0
43,61.7263,1,2,0,-0.1475,0
60,98.7868,2,2,1,-0.6998,0
61,65.3848,0,0,0,0.9957,1
42,69.9694,1,2,1,0.2413,0
24,55.7312,2,2,0,0.7689,0
23,45.9866,1,0,0,0.1108,1
45,42.704,0,1,0,0.8831,0
32,93.4627,1,1,1,-0.4723,0
19,24.3844,1,2,1,-1.6433,1
13,57.7257,1,0,1,0.8379,1
65,93.0084,2,2,1,-0.8251,0
6,47.9295,2,0,0,0.5511,1
23,90.8454,1,1,1,-0.4356,1
25,86.5467,2,2,1,-1.7998,0
6,81.798,2,1,0,-0.9417,1
51,80.6329,1,2,1,-1.0805,0
67,94.8167,2,0,1,0.7721,0
59,70.3759,1,1,0,-0.3037,0
59,33.1663,0,2,1,0.753,0
18,76.6374,0,1,1,1.2687,1
62,52.8381,2,2,1,-0.217,0
28,30.6558,1,1,1,0.3439,1
31,80.3721,1,0,1,0.0567,0
47,60.9858,1,1,1,-0.1097,0
32,87.9544,1,0,1,0.6827,1
19,79.1902,1,2,1,1.0356,0
7,38.0008,1,0,1,0.0681,1
3,52.339,1,1,1,-1.085,0
44,51.667,3,1,1,-0.91,1
4,81.8237,1,1,0,-1.2366,1
25,80.9207,2,1,0,2.7159,1
7,68.0015,1,2,1,-0.8071,1
19,65.5794,0,2,1,-2.1324,0
62,101.1831,1,1,0,0.1422,0
58,96.8939,1,0,1,-0.9999,0
20,58.5198,1,1,1,-0.6869,1
55,94.771,0,0,0,-1.2997,1
21,94.4907,1,0,1,0.3457,1
9,54.447,1,0,1,-0.492,0
24,64.6464,0,2,1,-1.3941,0
55,82.4348,1,2,1,0.5129,0
61,76.4769,0,0,0,-0.7649,0
41,41.3616,1,0,1,0.1355,0
38,15,1,1,1,-0.1667,0
22,59.4763,1,0,1,1.3921,0
32,49.9266,1,2,1,-1.0872,0
71,62.745,1,0,0,0.1492,0
23,91.6642,1,2,1,0.1358,0
16,42.5109,1,1,1,2.4698,1
61,88.3274,3,1,0,1.2136,0
47,85.4426,3,1,0,1.9097,1
38,49.2839,2,1,0,0.4066,1
24,55.4539,0,1,1,0.677,0
9,65.5856,2,2,0,-0.4536,1
26,66.0266,0,2,1,-1.6507,0
49,52.3132,3,2,0,0.5417,0
26,81.3238,1,1,1,0.7218,1
51,66.7416,1,2,0,0.6927,0
33,79.7125,1,0,1,-0.6879,0
40,82.6948,3,0,1,-0.2637,1
14,102.1265,0,2,0,-1.4865,1
53,71.4568,1,2,1,0.6509,0
44,95.0845,2,0,1,0.3394,0
57,44.2498,0,2,1,1.0986,0
14,38.2002,1,2,0,-0.4766,1
3,38.6058,1,0,0,0.2291,1
70,50.3223,2,2,0,0.4743,1
54,72.4555,0,2,0,0.1666,0
43,56.4334,2,2,0,-1.7837,0
15,86.2158,1,0,0,-0.4396,1
19,36.3966,2,1,1,0.4532,1
7,61.6099,3,0,0,-0.5251,1
58,48.2868,0,0,1,-0.1148,0
46,34.4038,3,1,1,0.5885,1
23,38.5242,0,0,0,-0.4382,1
61,51.7912,0,2,1,0.6025,0
65,75.6785,1,0,0,-0.5798,0
48,72.8577,1,1,0,-0.2932,0
12,61.8007,2,2,1,1.7666,1
21,39.4269,0,2,1,-2.3867,0
45,62.3194,1,2,1,-1.6659,0
18,68.2906,0,2,0,-0.1676,0
55,51.0943,0,2,1,-1.4723,0
62,92.4383,1,0,1,-0.3033,0
9,100.0893,1,1,1,0.6163,1
25,66.6145,1,1,0,0.3105,1
42,25.3815,2,2,0,-0.2506,0
1,48.8076,1,0,1,0.2471,1
51,79.7733,0,2,0,0.936,0
71,64.1513,2,1,0,-1.4582,0
12,66.8284,1,2,1,-0.898,0
31,69.6333,1,1,1,1.3856,0
69,55.9435,0,0,0,0.2937,1
35,76.9968,2,0,1,-0.2273,1
10,80.6822,1,1,0,-0.5513,1
57,68.428,1,0,1,0.2939,0
14,63.0517,3,2,1,-1.7912,0
34,33.075,1,1,0,-0.1711,0
30,70.4326,1,2,1,-1.5464,0
5,55.203,2,1,1,0.1845,0
62,51.6639,1,1,1,-1.3777,0
23,36.7197,0,2,0,1.1289,1
15,83.3401,0,2,1,-0.331,1
44,72.1818,2,1,1,0.5323,0
57,21.8302,0,2,1,-0.6928,0
13,22.9989,0,1,0,0.7365,0
66,92.9971,1,1,1,-0.9505,0
11,43.0965,1,2,1,0.8202,0
17,52.1321,2,1,1,0.5411,1
61,87.1295,0,0,0,1.9155,0
36,102.9508,1,1,1,1.2406,1
61,48.2614,0,0,0,2.5904,0
