rooms,area_m2,age_years,km_to_centre,quality,reference_id,price
6,79.6853,18,14.0691,4,0.1156,21090.7476
4,82.9413,42,0.8914,1,0.76,9178.8386
2,92.7328,77,8.7744,4,-2.4259,9638.3548
3,108.4386,68,9.0264,5,1.8741,15617.9474
1,138.648,8,6.352,2,-1.5711,7719.256
5,81.9961,8,9.3608,4,-1.4845,20740.522
4,144.0676,42,12.8051,1,-2.409,5597.289
4,98.8305,12,0.8109,1,-0.0481,12852.4605
5,118.8004,47,0.2,2,-1.6004,15598.0301
2,129.3855,61,9.6608,3,0.0842,6172.3163
5,102.6358,7,2.4681,1,-1.3935,13302.4264
1,43.7068,63,2.4368,1,-0.782,-2528.4591
3,85.3888,52,22.3231,5,-0.6166,9620.1875
3,92.0014,31,6.5196,5,0.8889,18889.2799
5,106.3661,3,0.3992,4,0.9276,26195.4805
6,94.7419,33,7.0855,5,-0.9943,26014.7373
1,136.7511,57,5.7244,4,0.4752,11118.0574
5,92.7985,53,0.6302,5,-0.5134,22968.3738
2,76.528,65,21.9427,3,-0.4853,-2042.7366
2,156.5444,75,1.6794,3,0.1409,8602.0451
1,44.2007,53,5.5388,2,0.1056,-1465.6224
6,46.5123,76,2.5437,2,-1.5854,7910.6165
1,125.8224,24,11.6801,5,-0.4633,15595.915
6,60.0457,70,17.3781,3,1.7527,8799.4669
3,105.4968,76,5.5055,3,-0.2632,5140.2565
3,111.5762,44,4.1418,3,0.2615,10782.2382
2,91.7648,57,7.1984,4,0.3459,8339.4323
1,91.8131,31,3.0297,5,-0.3956,17747.2088
5,47.0349,37,15.3357,2,-0.1673,6722.3273
1,93.2474,7,7.8478,4,-0.0207,14686.4613
4,146.0856,54,1.2659,3,-1.3286,14832.9937
3,88.0812,50,0.2,4,0.1309,15632.3783
4,159.2261,38,0.2,5,-0.8819,26133.3544
3,42.4651,1,3.3343,1,0.1822,6334.4705
4,127.069,49,1.593,4,0.2291,21591.3357
5,110.105,54,6.109,3,-0.8458,13419.2179
3,152.719,3,7.1586,4,0.7085,23086.3742
6,89.049,5,0.3923,2,0.3133,20259.0409
1,136.431,37,1.4949,3,1.1389,9822.8321
6,56.3353,79,8.9498,4,-0.992,13853.3132
5,148.1587,76,9.3183,3,1.0904,8914.8851
5,111.7296,62,1.2907,1,0.8556,7540.1958
3,89.2837,65,4.4504,5,-0.3548,15449.5458
4,103.9814,53,9.2322,5,-1.7515,19818.997
6,113.5293,44,7.0712,4,-0.0237,24214.1452
4,125.4867,21,0.2,1,-0.7243,10441.0213
5,115.7315,51,8.2671,4,-0.9137,19647.1546
3,36.1777,33,0.2097,4,0.4291,14321.6067
5,51.9672,32,13.0334,4,1.8766,12288.9152
2,121.9877,48,0.9562,4,0.129,14956.4272
3,71.8767,49,2.9645,2,0.9879,5067.4678
3,99.7292,29,0.2095,4,3.1384,21265.8025
4,95.704,9,3.6019,4,1.2434,24287.6835
1,46.5238,17,7.2743,4,-0.9721,11572.6539
5,60.2038,32,20.8266,4,-0.5276,14936.6953
3,83.3647,21,4.9052,3,-0.793,11100.7175
3,52.9677,40,7.3465,2,0.2089,5380.4099
6,92.1209,26,0.3749,1,0.5208,15978.1702
6,95.5604,46,2.0594,2,0.0779,15032.4597
2,56.9535,62,6.6478,5,1.3798,8990.5747
1,48.5702,27,9.0494,1,1.626,-1535.1612
1,108.1881,63,0.7007,5,-0.1149,15439.2976
2,104.1359,21,7.663,2,-0.3115,7070.9669
3,82.4228,16,20.6513,1,0.6085,-44.6803
6,118.8747,36,5.1885,1,1.0705,15680.5502
4,158.1565,65,2.6111,5,0.5632,22207.4638
1,81.1914,49,6.4649,1,1.3082,-20.6149
2,86.9434,55,18.0781,4,0.3549,4235.3968
6,102.4212,45,0.4463,2,0.837,15530.9334
5,141.1408,69,6.9668,1,-0.4007,5467.2775
5,105.6124,12,4.8448,5,0.8355,27809.642
3,103.3854,52,14.6979,4,1.0806,11786.4395
3,61.291,37,2.683,5,-1.2083,14622.1393
6,142.1339,48,7.5418,2,0.6016,13206.7062
3,111.557,51,12.3487,1,0.9654,418.5325
4,42.2315,34,0.3099,2,-0.3991,8361.7775
4,98.836,14,5.4571,5,-0.0494,23978.7415
4,120.0537,40,3.06,3,-1.0636,12288.6343
5,86.0282,46,4.4367,3,-0.0102,13999.6624
4,127.3732,9,0.2,2,1.4705,14966.7042
1,77.0429,52,7.8014,4,0.7276,8092.0767
4,25,45,8.3618,5,2.003,9872.326
6,117.9239,52,21.3517,3,0.0003,9195.6147
3,121.7098,59,4.7451,4,-0.8288,17432.9726
2,72.9482,5,0.8133,4,0.4308,16454.8782
2,88.267,3,0.7379,2,-0.6685,10558.0006
3,71.4746,62,11.5674,4,-0.5218,7459.6528
1,60.1643,67,6.7585,2,1.1611,-828.7336
5,80.5469,78,2.6481,2,0.3192,7345.7957
1,99.0154,68,1.3603,3,1.5426,2912.6811
6,73.1565,71,3.4333,3,-0.9711,12582.7169
4,127.507,29,17.9909,5,1.0915,19305.2823
6,121.3004,35,0.2945,3,-0.0213,19275.9635
5,186.5541,36,3.5463,1,0.0981,15862.5792
2,68.9411,33,5.8463,5,0.3807,17290.2331
6,118.333,1,9.1416,3,0.2531,19602.2593
3,83.1884,38,2.9378,1,-1.773,2584.1034
3,110.1279,47,20.4252,4,0.7444,10612.4323
2,154.2676,79,5.7657,3,1.2106,4805.5879
3,105.1278,59,6.4868,4,-1.1326,15331.6354
3,119.6995,25,4.3547,2,1.6322,13116.407
5,97.4041,42,1.6137,5,1.0436,20169.4607
5,154.8748,23,5.5932,3,0.2382,18606.6624
3,25.6937,60,0.6534,3,-1.5262,6408.9952
4,114.8549,62,18.9221,4,1.2627,15584.5264
3,96.724,7,2.3548,1,-0.7276,8065.7744
2,81.7844,76,1.1777,1,-0.1638,-1130.2668
4,118.1015,46,6.1607,1,2.7332,7736.5014
4,25,22,27.4059,3,0.44,3546.908
3,119.9945,22,1.23,2,-0.9522,10713.2474
5,107.3473,34,3.9829,5,0.9758,25056.1628
1,94.7056,10,4.9715,5,-0.6285,15292.0134
1,123.7767,69,4.4527,3,-0.1449,6234.4613
6,58.6786,32,2.1587,4,-1.438,23357.7065
6,94.3742,48,4.1693,5,-0.3212,23894.881
1,103.4816,26,9.6736,5,-1.2508,13461.1441
4,111.0962,9,4.8964,5,0.2087,28083.438
5,89.074,46,14.7933,1,-0.4505,6128.7083
1,108.2515,50,8.6782,5,-0.6439,12189.8988
5,107.7782,53,18.0009,5,-0.6732,18218.046
4,94.7844,45,9.2937,4,0.9037,15991.2129
1,180.5306,44,7.6027,2,1.2498,4101.4399
5,85.473,78,4.5237,3,0.431,6500.9087
6,194.9772,52,2.1375,5,0.4473,34177.2061
1,85.128,26,3.9521,1,0.2436,2003.8266
2,110.5659,74,2.6978,4,-0.1536,9114.7074
5,78.4627,42,1.6503,2,0.8837,8441.9547
2,74.4195,32,13.5158,4,2.767,9874.0127
4,126.586,34,27.8056,2,0.6985,2158.1911
3,97.2734,4,42.5196,3,-0.3863,-1191.1077
4,55.1692,15,3.9266,2,0.6089,9085.823
3,121.1521,14,4.7295,1,-0.4924,7482.0082
1,71.9554,4,24.2757,5,-1.3109,9676.7598
2,65.1288,51,6.8382,2,1.6535,864.6019
5,58.0148,74,7.2518,4,-0.3177,10349.4021
2,111.2117,47,0.2,1,0.1405,1860.9529
1,66.9858,34,2.2826,2,-0.1981,3549.1573
6,111.7743,17,1.5503,3,1.5655,19324.6207
6,77.3049,62,5.858,3,-0.3337,14941.7212
3,82.4684,40,6.1062,3,0.5682,9800.5452
1,196.3116,61,1.0402,2,0.1329,7188.4918
6,140.0972,49,9.5697,4,1.677,21159.9816
2,151.4754,17,7.4084,1,-0.0601,6035.6232
5,110.1397,34,5.2823,2,0.932,11588.284
1,58.9765,5,2.6414,4,1.1801,15655.7743
6,47.8358,54,6.0087,2,0.3461,10132.9566
6,140.7692,31,8.7545,4,0.2427,23908.6287
1,102.998,12,2.9008,5,0.2038,18867.7263
5,93.2138,36,19.7689,4,1.419,16198.8298
1,79.9493,60,3.3493,5,-0.2503,10843.8154
3,100.5578,63,8.6775,3,-1.0471,4495.9941
1,155.7272,59,1.6299,1,0.5648,2913.38
2,102.9427,12,4.8,2,-1.0963,9728.3403
3,93.0748,22,0.4337,5,-0.0388,24425.8497
4,96.0631,48,7.1898,3,0.4982,11862.5164
5,96.8164,67,12.1016,5,-1.0215,17418.5635
6,25,46,10.3589,4,0.3245,14445.2765
6,69.7765,51,1.6859,5,0.5719,24226.634
4,45.1644,37,7.111,4,0.8302,15757.0821
1,105.0638,31,7.6218,1,0.6527,2490.5881
6,67.3881,12,3.8848,5,1.6121,31580.8105
2,81.7432,52,1.8658,4,0.1595,12054.8043
4,142.4435,34,7.5693,1,1.927,5561.0595
4,79.4831,33,28.66,4,0.8733,8105.26
5,138.044,25,2.4005,2,1.0624,15910.1251
6,104.1532,65,7.2218,1,0.5298,5529.075
2,109.3554,39,2.619,1,0.6025,6161.454
6,122.661,37,17.6865,1,-0.5284,6597.5889
4,61.0356,59,5.09,4,-0.1544,11993.0944
5,87.1366,14,25.2644,4,-1.5943,15678.8046
4,104.9986,75,43.2206,1,-0.2147,-12417.5536
1,101.2317,33,19.4338,1,0.3332,-6299.6478
3,63.1705,30,23.3118,3,-0.7303,2040.1774
4,95.9095,67,1.5278,4,0.1374,15180.0873
2,80.7021,55,3.0577,2,-0.1869,2289.0678
1,47.7358,61,6.2385,2,1.0472,-1123.3442
3,79.3489,48,0.2056,5,-1.8909,16853.2125
2,105.9302,0,27.7132,4,0.3054,12610.3118
5,160.1243,37,16.0208,1,-1.0287,6501.808
4,113.9039,31,1.5491,4,0.3319,20881.1322
5,122.1448,50,1.9151,4,-0.319,22963.8426
3,77.5827,10,6.5204,1,-0.2153,3758.8093
6,143.8021,49,0.5807,4,-0.5654,30075.8667
5,84.5273,32,7.1058,3,-0.2177,15098.0344
4,118.9987,74,3.1753,2,0.3702,7660.1796
5,106.0014,67,2.9627,2,0.0884,9405.9691
2,103.4827,15,1.4616,2,-0.0905,10046.9184
3,67.0229,70,0.3071,5,-0.49,14935.2412
5,101.8582,66,11.2108,2,0.0205,8597.9402
2,62.46,36,2.1343,1,0.1236,2584.8334
5,84.3184,3,1.1656,3,1.3501,17813.6043
1,117.4147,0,5.7083,4,-1.4447,20851.772
3,147.8668,7,1.3525,4,0.1028,24675.0523
2,126.578,29,3.4691,1,-0.6244,7481.5879
3,121.5292,29,10.2021,5,2.0822,18082.8069
6,115.1704,31,10.4861,1,2.2082,12686.5204
4,60.4974,62,3.9641,1,-0.357,2201.0529
5,25,17,11.9688,5,0.9896,17441.9068
2,93.6775,61,5.4137,5,-1.676,13825.253
4,205.174,24,10.5586,1,1.5236,11320.4205
4,82.9802,77,2.5551,2,-0.5462,4931.0549
6,107.4355,62,11.0813,4,-1.1467,18461.2472
2,89.0467,7,5.3429,2,-0.3416,8556.401
4,67.8925,6,7.6041,1,0.3421,9264.0761
4,125.3167,64,4.9649,1,-0.9227,6702.217
1,25,66,3.4868,1,-1.3815,-2556.4333
2,140.1502,44,29.7637,3,1.0826,-81.289
3,72.7714,9,1.2202,3,-0.5122,12802.8415
3,85.7991,9,0.3204,5,1.9449,21065.074
4,25,18,7.7519,3,-0.8028,11340.5106
1,104.4567,40,4.3879,4,-0.3639,14018.8757
3,62.8291,3,2.6948,2,0.7965,11604.7308
3,99.447,22,13.6898,5,-0.356,19411.9561
1,34.118,23,2.7504,1,-0.6231,1852.3206
4,57.6183,58,13.6,4,0.5174,8757.6609
6,55.1136,74,8.0279,2,0.6113,6519.6452
4,84.1642,60,2.1895,2,1.1054,6910.2802
1,126.4055,21,0.2378,2,0.1775,9912.0861
1,105.9148,3,0.9512,1,-2.1836,8957.2832
4,144.5895,64,0.2494,1,0.3532,9348.8468
3,126.5904,7,2.4879,3,1.1883,17840.5485
5,147.7946,24,6.1902,4,-0.9598,26463.4023
4,74.3978,66,5.2188,1,1.1867,-277.7795
2,55.7908,8,7.0006,2,-0.6331,7412.3553
3,123.8008,51,0.7983,3,0.0408,11467.7832
4,47.0903,58,7.8211,2,-0.3733,3767.1161
2,115.143,53,10.7188,5,-0.8387,14340.373
4,105.5394,66,3.9004,3,-0.7687,9900.0225
3,43.0474,47,12.9849,5,0.8163,10853.7814
2,87.9734,32,0.2,4,1.133,13512.4502
4,56.2415,60,0.2,1,-0.5011,6274.5819
2,55.4886,17,4.15,4,-1.8577,14690.2775
4,92.3542,7,0.7072,4,-0.3538,25762.9444
5,88.5544,61,0.8981,1,1.1829,8404.6214
5,97.0249,30,12.5746,4,0.4106,19329.3953
1,94.6918,45,12.104,3,-0.2703,2093.6236
6,92.4477,77,20.8577,2,-0.0599,3747.3381
4,140.7002,54,25.762,3,-0.9765,4626.3271
2,85.874,9,12.737,1,1.082,4329.992
5,70.6396,63,45,2,1.0801,-6442.1264
1,115.5577,65,1.0754,1,1.5679,1996.0105
6,82.4307,32,9.9142,1,0.397,10507.5994
4,145.9809,34,19.0718,3,0.4443,10062.0676
5,111.3985,15,23.4785,3,0.7393,10441.1893
1,101.0618,32,7.9427,5,0.1339,15408.8496
5,95.9994,11,0.2,5,-0.0016,30101.4191
4,116.1958,40,14.5205,4,0.0223,16683.9549
2,127.0666,24,0.5804,3,-0.9836,11578.9724
5,154.8673,10,9.5458,2,0.1757,14335.8465
2,76.6198,12,1.7948,5,0.7724,20152.4807
2,68.0045,19,8.17,5,-2.4364,18011.0973
4,105.5547,62,4.5836,2,1.5482,4464.944
3,140.3456,74,5.1698,1,-1.5656,-217.9895
6,70.8621,15,4.6891,3,-0.5244,21234.8599
5,64.795,25,7.6525,4,-0.5179,19301.0274
1,121.5146,40,1.3997,5,-0.7986,19775.1717
6,74.6143,27,2.1953,5,0.502,28993.8086
3,188.1604,49,8.6,5,0.6091,24683.2795
2,78.4081,12,5.0267,5,-0.2308,19399.9183
1,134.5738,4,4.1853,2,-0.941,11497.4771
1,83.755,56,10.3313,4,-0.5824,9301.6342
6,42.7839,64,17.0393,3,1.8734,8050.5332
1,103.4325,57,23.4585,2,0.3394,-7127.7056
1,28.1019,1,1.6866,4,1.9212,11362.7291
1,111.6203,75,0.2,2,0.3752,3287.6688
2,106.3227,71,34.565,5,1.3604,2971.2319
2,25,53,14.1969,4,-1.1436,4284.2277
1,58.8209,66,4.0956,3,-0.1382,1378.1576
3,165.3139,54,17.4591,5,0.5994,17145.673
6,143.193,8,5.2137,3,1.7767,23425.1352
3,112.4944,16,8.8148,1,0.5887,6671.3989
3,118.737,43,8.1542,5,-0.0978,18722.4829
3,58.387,47,8.658,3,-0.3005,4520.6498
5,101.4414,13,1.0137,3,1.6163,22192.6055
6,92.2467,47,1.6311,5,0.2639,26056.6495
3,101.2345,52,5.307,1,-0.4931,1717.2827
2,131.2766,19,6.7028,3,0.3224,13795.4649
2,49.1588,24,4.6025,3,-0.3616,9523.4069
4,60.6431,27,27.7108,5,0.0485,9177.824
5,100.3239,55,31.8747,3,0.4847,2639.0809
3,56.5942,32,11.1676,5,1.0673,12878.4006
3,87.3012,30,2.9531,4,-0.3253,15227.2751
2,155.3028,57,1.3695,3,-0.1193,11199.5875
2,74.7876,2,13.3079,1,-2.996,1913.0329
4,85.0019,66,6.5143,5,-1.013,14872.2271
2,89.4211,76,4.9157,4,1.1168,10945.4754
4,89.2563,47,17.6028,2,-0.4272,2269.1279
1,85.6903,70,1.0874,1,0.4656,-1251.7518
3,27.5455,15,45,1,-0.559,-12993.5231
2,94.679,45,7.8861,1,0.1794,2085.5221
3,48.6631,16,2.4033,4,1.0534,15787.4422
1,77.2508,16,6.7756,4,-1.1612,14140.5584
6,138.8682,78,0.6085,1,0.7477,14075.1324
3,119.198,47,1.5801,4,0.5698,17492.9499
5,102.9274,4,14.0522,4,-1.1627,22775.4117
1,89.9829,40,2.6796,2,-0.2345,5058.2311
3,111.2393,69,14.6223,2,-0.5791,-26.804
6,55.2441,4,4.7872,5,2.4399,27696.8785
1,136.8472,23,3.9907,3,0.5961,11918.478
4,126.1103,68,20.2959,4,0.0493,12217.9728
2,105.337,0,2.1309,2,-0.659,12230.8058
4,76.8088,65,4.4199,5,-1.0526,16786.9292
3,157.3056,16,3.3766,1,-1.0018,10014.1163
1,71.4683,33,1.7771,4,0.3829,9177.0359
2,128.7829,6,1.9618,1,-1.2807,8294.4783
3,97.2303,36,31.7669,4,0.0743,6824.3928
6,111.1071,66,9.9528,2,-0.813,10669.4605
6,91.1887,54,9.25,4,-0.184,19782.4437
1,123.7988,72,17.0252,3,0.3831,-1854.6623
3,63.671,19,0.5256,5,0.2992,20860.6126
4,61.8146,10,0.5527,5,-0.6362,22490.0125
5,136.4958,26,15.2133,3,-2.1082,15853.5468
2,73.9954,76,14.1874,3,-0.7191,-960.3393
2,114.6061,42,8.857,5,-0.761,14316.5096
1,106.985,25,15.4833,4,-0.6299,11435.2085
3,90.0264,59,10.9966,4,-0.5465,11920.7707
6,172.1533,6,3.5823,1,2.3579,20273.7443
4,87.4729,51,1.4739,3,1.7863,14285.0386
4,78.3797,24,3.5295,3,0.7238,13683.5246
2,135.3322,71,10.6374,3,0.7202,4207.0396
6,54.4289,46,8.9334,3,-1.5295,11731.4993
5,132.3337,34,1.515,4,-0.526,26944.4703
6,78.1231,41,1.1364,5,1.7352,28156.7036
2,81.6774,40,2.6311,5,-0.0187,16342.4945
5,76.5641,13,1.9655,5,0.5248,27306.6747
5,125.2218,71,2.2714,5,0.7077,24675.2313
6,137.3731,29,4.715,5,-0.1218,32326.6306
3,81.317,42,0.2,3,1.0036,10058.4388
1,106.3513,29,2.2837,5,-0.0898,16680.9314
2,82.7757,5,8.5676,4,0.511,16312.2695
5,91.5241,26,4.2224,3,1.8319,16034.2588
3,42.3565,9,10.2229,1,-0.9531,3458.4864
1,130.4181,50,4.6009,1,0.9966,-397.4867
6,70.9572,35,4.8888,1,-1.0856,8907.1971
4,121.7717,61,3.697,3,-0.1226,11365.7586
1,154.542,29,5.0375,3,-1.613,8527.2268
1,117.8196,49,1.8555,3,0.1009,5304.5072
5,95.6638,79,2.9998,4,0.8764,17868.3563
3,153.0371,44,13.5078,5,-1.6359,19650.4943
2,63.0487,52,4.1421,3,-0.7365,3980.6686
4,99.4786,8,3.4206,3,-0.3044,17406.1378
1,84.6729,59,0.3072,2,-0.0803,3857.9245
2,91.5477,46,1.1147,2,-0.8453,5366.1044
3,46.4883,28,0.5217,4,1.6438,13631.3062
2,128.0088,46,32.2692,1,-0.5604,-8103.4745
6,75.8249,61,5.8295,4,-1.1859,18270.0131
2,105.6819,45,8.1336,2,0.0482,4488.4153
2,118.1231,33,5.507,5,0.2567,20889.921
2,40.5848,23,7.9394,4,1.1609,10411.7124
5,83.41,25,1.3183,1,-0.0609,12458.2797
5,71.4829,43,13.2758,4,0.0736,16725.7094
4,92.7174,67,4.709,1,0.1446,2538.9493
6,91.1001,39,4.7824,5,0.6581,22532.1297
1,73.5441,26,5.6,2,0.1291,3913.0857
3,96.2619,59,5.0484,4,0.5062,17388.3641
5,113.2372,23,1.9862,1,-1.3551,9372.6864
6,112.8387,2,4.6438,1,1.4584,13755.5125
6,25,60,6.5694,5,-0.7844,19321.15
3,105.607,17,5.5812,5,0.7146,22076.5346
2,67.2275,14,15.2992,3,1.056,6695.182
6,96.6672,76,4.0238,5,-0.5751,23929.4709
3,121.8629,72,9.2896,5,-0.6158,14721.2408
5,87.102,71,0.9476,4,1.1944,15635.7339
6,114.9812,1,4.5064,1,1.3963,17255.2245
4,60.6265,28,32.1462,4,0.8839,7386.346
6,106.1708,25,2.3875,1,0.0414,14970.8623
2,110.0844,43,1.2912,3,-0.6103,8399.697
3,125.1726,31,7.7389,2,1.0983,7368.6038
3,44.044,54,3.9197,4,0.7659,8494.0874
5,28.3961,65,44.5328,4,0.5444,-2751.1021
4,80.6991,72,3.0866,3,1.0756,8299.4883
6,93.6868,76,19.5198,4,0.0564,12661.5081
5,99.8598,74,12.2532,3,-0.4311,8246.9849
6,149.4488,34,10.5377,5,-0.3604,29842.6487
2,113.6241,53,20.7,5,1.7258,11794.6702
2,124.0539,18,3.5678,4,-0.2026,23734.678
1,87.2731,6,1.9565,2,1.3146,8344.5708
6,46.834,73,7.5163,1,0.4911,5658.3468
5,56.5687,73,3.1761,1,0.3573,4438.6673
3,95.3005,63,34.0832,1,0.5982,-9387.8751
1,41.7146,79,0.7776,3,-0.5939,101.153
4,124.0618,56,14.8029,2,0.1609,523.673
3,72.6286,35,7.5624,2,-0.2194,4036.7674
4,101.8942,41,14.9717,2,-1.0996,4791.6586
1,106.2126,22,1.215,3,0.4363,11403.1499
5,149.1617,21,7.542,4,-1.7753,24821.5521
4,84.6428,20,4.0586,3,0.5176,14128.9307
2,110.0061,44,10.0612,4,0.4492,13061.5503
5,90.2304,36,2.2003,2,0.2671,13161.7446
1,100.9029,60,5.0744,1,1.14,282.3997
4,50.4339,39,5.8666,2,0.3004,6109.0674
2,78,67,13.9168,2,0.4808,-3386.9
1,84.2054,20,4.1298,5,0.2305,17701.7282
6,118.9789,53,37.1714,3,1.8172,3583.7567
5,53.7076,8,24.341,1,-0.271,3632.9502
5,63.4581,54,0.2,2,-0.1457,11306.7973
3,132.7657,1,7.495,4,-0.5241,22103.7109
5,129.8497,22,17.0618,5,0.6531,23984.5667
1,99.0409,28,2.4549,2,-0.5048,6969.4749
4,92.0292,70,1.6564,5,0.159,19720.9687
5,87.725,39,2.0158,4,1.4508,18282.8401
6,25,71,9.7288,5,0.6182,10837.5022
2,94.4797,42,13.9379,1,0.8079,718.2287
2,104.7728,27,2.5474,1,-0.2522,5467.8197
5,80.0426,10,22.2183,5,-1.5327,18628.8668
4,97.4194,64,4.1656,4,0.3278,17949.569
5,36.1629,48,10.3696,1,-3.4165,1910.9189
4,94.7629,32,8.4106,5,1.0269,22511.5902
1,133.8928,8,2.7344,5,-1.0317,22094.212
5,117.2826,30,1.0536,3,-1.8294,16975.4538
2,60.4085,54,2.1643,2,0.3891,1611.0668
2,85.1138,71,3.0713,1,0.4693,-1146.2656
6,132.625,53,15.4132,1,-0.3364,6173.6179
5,87.8574,16,6.1376,5,0.5561,24692.2895
4,47.9263,67,9.1633,2,1.5655,-115.8295
5,62.5206,12,2.4403,4,0.2587,19260.7103
5,122.5363,34,29.9935,4,0.2081,15196.9969
2,93.2561,50,17.2754,1,-0.1212,-3039.7208
1,126.7446,36,0.5845,3,0.3681,8595.165
6,25,26,3.7655,4,0.5403,20353.3877
6,124.9373,46,15.598,3,-0.0456,12149.5631
1,131.3964,74,25.2994,5,-2.9495,5225.1918
2,56.9758,28,4.1223,1,0.0157,2214.8203
2,113.6504,63,1.1526,1,0.5216,1123.7477
5,25,44,2.2367,1,0.5942,6536.9128
3,120.5298,66,1.144,3,-0.7069,8175.3439
1,91.1611,64,15.2118,3,-2.2925,-1499.7265
4,61.5721,32,3.0667,2,0.0518,11003.8178
1,88.1084,55,8.8332,1,-0.8506,-3428.4135
4,120.7813,71,26.4329,5,0.2538,10361.233
5,102.5472,45,2.2394,4,0.2884,21690.5549
4,89.8856,6,14.1587,3,-0.4915,11538.4625
2,113.5417,73,16.2861,2,0.7433,-3208.539
6,43.0958,60,6.6417,1,1.3144,8131.4235
4,77.7276,24,15.6334,2,0.2631,4889.4118
1,83.7742,39,5.6058,2,-0.9922,2736.8991
3,89.2985,44,0.2,5,0.047,18188.9285
5,86.7035,42,17.5553,3,-1.1087,9328.3889
1,140.0965,18,1.1478,5,-0.8027,24120.4484
6,100.9655,77,3.5534,5,-0.5111,22095.7474
2,129.2194,68,5.859,4,0.2865,14278.7615
4,106.9283,21,8.2063,3,-0.3655,14139.1662
1,77.8781,48,26.7877,1,0.7177,-8878.0672
4,71.1339,63,5.2284,1,0.7822,4576.7122
4,44.1136,66,0.2,3,-0.7442,6299.0405
6,87.2676,22,5.7636,2,-0.5934,16827.1664
6,83.5637,33,18.9888,4,0.8581,17919.4779
4,76.7841,39,4.4143,3,0.3419,11169.0406
6,123.7315,26,7.4697,3,-0.5229,17065.1441
6,85.4532,74,12.1644,1,0.6523,1904.4736
1,25,74,10.5511,5,0.4435,5963.1358
2,82.8349,13,3.0158,3,-0.1293,6603.7843
6,64.461,78,20.3741,3,1.1566,4935.8062
3,49.1762,60,4.0903,4,-1.6928,8881.8709
1,47.5449,26,5.0729,5,0.0535,12585.262
1,133.8125,47,0.7773,4,-0.4221,16584.913
5,77.6548,2,1.0785,4,1.8761,24904.6876
4,112.5185,25,3.9374,2,0.7642,10835.4435
4,58.1968,59,1.6165,3,-0.1134,6035.337
1,39.8055,18,1.1767,2,-1.9122,4482.4123
6,122.4408,31,6.588,5,-0.5533,27691.6563
4,145.7028,15,27.1687,3,0.7152,7425.3041
6,40.4272,40,5.6619,2,0.2036,11271.8642
3,96.4497,33,11.9351,5,-1.0024,15698.2322
5,79.6291,61,39.2515,4,0.4852,3626.9864
6,110.9486,40,1.7151,5,-0.9801,28695.9705
6,57.7089,33,0.2008,5,1.2375,24524.9914
4,58.6487,28,45,5,0.3365,5872.4679
1,72.8032,21,11.9634,5,1.8453,13540.8818
1,103.5209,46,18.5304,5,-0.2483,8608.783
3,76.4163,75,20.9157,5,-0.5086,5090.9388
5,104.0288,27,38.1745,3,0.7673,3231.1836
6,139.5278,59,2.246,3,-1.3264,18143.706
3,155.617,38,8.7978,5,1.2393,22208.3669
1,130.0419,11,5.2421,2,0.6888,6193.0309
5,69.7295,39,15.1602,4,2.323,13284.971
4,99.5993,5,2.1868,3,0.451,19244.3377
3,118.4787,7,13.2024,1,-0.8894,5554.4746
2,157.621,9,10.4218,4,-0.3528,18704.3121
4,117.1959,14,9.2525,1,0.2714,9322.5367
4,83.5437,12,9.6043,2,-0.9023,11026.4377
2,78.9386,77,4.3027,1,-0.7399,-1602.9591
1,151.396,32,0.8161,2,-1.3708,5807.1107
3,148.0716,64,1.9938,5,-0.8245,20511.2699
5,51.2865,26,4.4705,3,-0.7412,15277.1449
4,101.6219,45,0.7955,1,1.1228,9309.5741
5,67.5832,37,25.5646,3,-0.6628,4533.4869
5,107.41,32,4.6027,5,-1.3019,24674.0707
3,65.6667,34,5.6415,1,-0.2231,4555.9277
4,67.0224,68,1.2889,1,0.0064,2973.3294
3,62.6681,51,33.9113,2,-0.721,-9611.0028
4,90.8302,42,8.8895,1,1.3406,4373.6347
6,76.6802,53,6.2277,2,-1.6812,10355.4293
2,55.1289,45,22.3122,5,-0.8884,4196.0878
6,97.5607,31,11.8584,5,-1.1013,22827.0838
5,96.695,72,17.9209,3,1.0803,7945.5226
1,166.1639,17,4.8378,2,0.0115,9822.7639
1,64.5595,50,2.7612,2,-0.0556,839.1136
6,125.0564,7,1.5234,2,0.6609,19813.5991
3,105.736,51,0.7782,2,-0.4684,9229.3691
4,135.6647,56,12.3701,3,-1.6041,10138.2145
2,130.4338,31,7.5815,3,-0.4486,10669.7033
5,150.0262,16,1.9393,5,-0.14,33784.4677
5,80.1351,8,3.5814,5,1.0565,25525.2847
5,60.5434,73,4.3796,4,-1.9131,15132.3311
4,111.5785,24,6.3356,2,1.2887,14333.3496
6,38.2764,59,2.1252,2,2.0104,8838.8936
5,86.1865,7,11.1751,5,0.1439,23006.176
4,129.0441,68,8.4516,2,-1.9885,3699.4825
4,108.5047,18,0.4303,2,-0.5376,13895.4749
4,34.9,51,39.5126,2,0.0975,-5658.5368
1,111.1347,51,1.8697,5,-1.8577,14005.2307
6,149.6839,6,0.541,1,0.3413,16168.2387
4,83.0705,58,5.6944,2,-1.9506,6746.9065
6,41.2098,28,25.129,4,-0.6915,11148.2325
4,149.0344,67,17.211,1,-2.9445,658.7155
5,85.6103,34,0.2,5,1.2126,24735.5449
